itemid,price
677,0.572013470943089
525,5.464741397990086
829,7.116748655009257
179,2.0137871596994312
162,6.975836229272149
998,2.1555030397501547
922,1.308412582452505
97,5.1486441411889725
481,1.2452842414484555
642,1.1291790709665928
125,4.189926596402639
929,7.863999730410054
890,9.230912555761382
303,3.992096966596343
104,1.018124176426354
734,9.1702883036738
909,7.58004445759115
95,2.1470406260683763
16,3.386411637390594
472,1.1181775599527586
769,8.107401586162718
643,8.874277441965946
486,7.660351385749027
901,2.118377588251228
25,3.824240079574343
924,7.77620707586785
744,8.484441781994988
109,4.587278525481764
466,8.221330376859132
498,8.285871219887834
866,8.93775782523159
914,1.3221344983489567
983,3.4425012379518014
431,3.5400573964091153
465,3.6583806093918114
565,6.366818476553732
962,0.9233366886440983
947,3.008409094300216
605,5.330407322694176
104,5.04066718626783
988,1.6011734985749175
851,0.3571092221786057
162,2.7092872612898438
858,2.398169946949503
557,4.954567017255949
930,8.223036031290665
944,8.953355159366819
758,3.5394494499870226
74,5.237943675657255
953,9.467012237167687
113,1.6598631352325581
51,8.50191180093724
776,7.987084106539163
668,2.1514726714583747
574,6.111453130401544
695,6.632718030976299
194,6.151601401192974
699,2.1111326017675762
90,8.681033558370787
956,6.4091432994252875
446,3.4560674157589832
318,2.8970376525300177
68,2.6818387821972927
799,1.378957773879859
187,2.1300746691716075
368,9.588641072527654
854,5.927793394291725
326,3.803389413236498
327,7.624464784195755
270,5.357652156464209
81,1.0256182032231285
378,0.8858352179838892
674,7.992352810220876
396,9.238265680437504
679,7.133441201209426
779,1.1328777929611686
215,6.217083836956202
695,0.3217908927057383
157,5.53903912323039
679,4.522330959914795
259,8.915231961038717
772,6.401110041514297
348,4.703268840607086
641,0.4705437134184278
667,3.7376540651865433
192,0.36357999089257326
475,7.977223700838448
271,2.2427358134283533
603,2.4072409776056283
565,4.141020866609416
83,4.8895821708463085
787,3.9845342547596747
976,3.051694457664083
16,7.011963980508028
555,9.823178150649923
510,4.280802585249954
772,8.08787415923734
199,0.6547936938364975
61,7.5415238336523815
99,0.09570034688704189
682,2.534824410112301
943,9.917683911024985
89,9.275215870997686
976,5.061569822733656
277,3.6586389466325375
649,3.1715815172464543
353,3.3712155961830206
516,5.285892890599997
432,7.112010337205606
200,3.9214517068866295
713,6.759319695820873
148,8.29281076516323
892,4.372146957174909
548,4.684947641725873
180,8.131355812803692
17,0.5860482180924267
554,9.920641533080637
105,8.58264211299425
336,8.210469432689823
2,5.57699586161808
959,1.5254028051917914
460,9.295782747048834
736,7.83494095966102
515,2.945378532853298
884,0.9523696012218412
438,8.080821819156599
963,9.482659222437688
464,8.544609334446632
269,5.2340415760954
345,3.2654283366318393
637,9.565399584724894
710,7.7586461272460046
336,5.478483938024957
755,4.6657782524511635
476,7.40349796074524
347,3.496501672430081
461,7.94146700947114
922,7.146938931463971
638,2.767527790918836
832,3.4946646665909014
229,6.942981317858906
668,1.6599969453318035
904,1.5155852682691964
142,0.4473656300565614
430,3.7642290521795463
40,3.0833751948278803
474,9.321132604806015
38,9.15374678539898
145,2.995666492030878
641,7.038498915973701
70,4.886599908323633
80,8.608840289201783
29,6.4487537849808
537,8.375663032842722
47,9.608772226983861
986,7.330261743005892
615,2.426515604002987
235,8.757418770985076
799,0.04487692612336877
820,5.060441469554892
854,7.339680201220252
577,2.8566530306955458
199,2.021957554859565
454,4.694081154813543
252,5.976169446012046
476,9.556505191036617
331,4.356492342044714
44,8.434563045956791
398,3.726030102401513
375,0.15396008504414002
214,7.826837326359665
11,6.792352350147524
845,8.528501290951041
795,7.666405473758095
972,0.43329939023435565
414,1.1379266090546563
979,6.902880169661455
498,3.367505749540288
989,1.8995942598906332
715,3.779597101681772
753,2.1720528048863756
239,3.731629777171563
573,3.9056469625573715
264,0.24436016107079575
764,3.930937280862345
760,1.3222502524317825
863,1.4309393175484006
491,5.905105370540429
450,0.09394143710237496
754,0.118507081670339
113,5.003388725454777
643,9.142706580260468
990,4.230434464810052
506,2.626561017852873
364,3.382945487597712
931,5.141457867608745
522,1.4521085427729665
61,8.613139281192128
397,1.2601791441580699
696,5.091107731007764
26,8.260708511402065
543,5.268424997401523
35,7.216766932331204
555,1.4016316648110823
459,5.007236782695921
344,8.15693909026611
395,7.38962110304032
326,1.0941145268953671
538,7.878551543196326
784,0.8287700803086091
628,6.390629610137695
989,6.810341655931049
441,9.689550229741622
716,9.087602896403428
873,0.8138198384115984
648,1.9180820933352416
287,2.937285847248809
104,6.797758232987895
321,0.5758693466372484
99,7.104762384459554
952,0.529657404527454
691,1.2500904596527318
25,7.970405648921245
612,0.38097408143360495
575,9.34580599641097
96,7.421820223662495
667,9.208527284024406
156,1.7821959829382124
613,9.99565496109325
113,8.580951166474481
599,3.6251103397517253
590,6.433051830724127
365,4.7837185055910885
888,7.346696333807589
521,7.624330175487401
860,2.773627669730603
225,7.209461319076238
351,8.586506908430371
378,1.4359773465981653
167,0.8700071393675188
603,0.9149853165529169
264,0.41517269108797716
7,4.181536912029036
968,6.497142435167252
71,1.7132007893438452
486,1.8109667421809785
491,9.830768301577953
404,5.873910252906827
479,6.525308156042664
130,3.2344290994187883
701,6.312849355468724
295,4.684212348583204
53,5.607890203969528
5,9.038735704738352
770,5.635392203842148
537,5.032522926347452
302,9.54642221786697
194,6.398623643070139
949,7.918238301742412
732,2.5393306283604655
506,5.419590299813912
872,3.7873145713907004
693,5.6941673498819965
841,0.6503186911927348
114,3.5258488807654587
37,0.7950408572319524
402,8.602267130883938
88,0.7627994219685903
963,8.137915909322425
375,6.103030917258707
752,0.6036064845052562
580,3.2853928169434408
851,7.666201921567834
199,1.7222173981653102
538,4.3107619309590115
97,8.124905235163148
12,1.3311160778000755
707,6.623951326269645
909,8.927483430348216
92,4.52642536594682
985,2.2087187837363964
269,5.247386066533482
480,4.328952903004585
990,4.932738625195981
319,2.5315296120316555
872,8.555686289573947
513,0.9887808423928872
183,3.9628551606933717
32,1.4394002527555916
745,2.06359352266034
370,8.133936775413792
776,7.852141388657535
775,8.3889691458058
201,3.843191408981381
930,6.722332340833343
774,6.284528038530733
391,1.8478248715046386
693,3.30644132879247
889,3.6395465707498476
119,7.382387148072568
633,6.1099106716247995
958,4.042528908243992
166,3.986106010616316
815,1.459372281436662
237,1.1608805533407442
297,3.976998977357754
88,6.039109564395414
754,9.162796824044268
240,7.946113030879319
870,6.089985698016823
440,2.234274831655034
861,8.209638220306868
255,0.05403067452228411
597,2.7006266155980123
569,4.797988018206784
880,3.47521103300974
56,0.3031942016219707
789,1.0312010536508636
951,3.045237889291075
413,2.6885786751957097
496,3.3005074931542637
782,8.880913748610977
697,0.5575364852690922
665,1.1847849449107388
470,4.1787622296667575
694,6.777683376981337
222,7.993789114522233
110,2.4450516846135844
543,7.457063285973171
764,4.55761749869157
772,9.721077296352265
89,5.98401012504101
732,8.479209837615306
656,8.125592506985551
705,5.7807519044216615
196,4.18189975530419
443,5.949336135748153
323,9.37761129796915
195,8.793572480509424
946,1.48905445856253
582,1.201872935332794
204,5.353395276552391
224,3.695880357105257
278,6.186103011990456
683,4.005371742883085
300,5.119321575648925
94,4.846254464901577
917,5.547119792445358
525,2.1905843266729694
229,1.046013154798656
547,4.751947341661888
881,2.3959297110317115
679,8.852729049709795
433,3.1757020608465423
413,6.737417927183541
749,3.6275111310248054
576,4.7761503571588895
325,7.387363642311506
651,0.16868325652756805
815,0.9260674754451186
699,2.6799273986089807
417,3.793803521849635
647,4.722453992516374
725,3.107724607248726
96,1.9122558580507187
884,3.263452666174493
660,3.631213138259764
229,8.735549752306088
499,4.000696789939119
922,3.2394065296369154
456,9.507945666440751
553,6.806549394225364
414,0.0725801894610236
699,6.768078679863382
60,8.008518181277559
736,1.267261903562411
458,2.839611024325623
980,1.465912594335599
765,7.342470280672999
118,9.850570745731371
201,8.101974857994815
859,4.290888461817729
715,8.880463163107741
784,4.105119405804462
764,3.648226888302766
516,5.7297098370570945
821,0.5608996610531816
301,4.481361409295667
916,1.2859224577634416
385,5.426193255797539
832,1.2906860004390324
393,1.7905612224225331
364,9.31149786089349
746,4.447799780044658
725,3.9908729153664018
577,0.8604573157756723
428,2.375608578411771
96,6.543875929560484
513,5.995891051365968
999,7.519935992900267
461,2.8186894936530593
619,8.702144915867166
343,5.232687374863934
877,8.111370191469643
27,4.680961632328332
358,3.012400798735302
686,5.763422766645304
717,0.6551677362656145
924,2.511309872500438
795,5.188052029159863
407,4.547572195191768
809,7.669100397655066
687,8.128026709456003
742,8.010030625856023
793,1.407950469620514
904,7.397557645430219
810,0.9697464227140291
232,4.324512959999152
137,8.60797921628877
744,2.4777129042143264
954,1.7940053930026492
26,3.892287165832773
369,5.099041307135261
512,5.08648713237757
485,3.945372720236278
546,8.477432378213255
304,0.6640811056513528
709,2.266457970781824
200,9.599250287189905
723,3.9501133058104
372,4.730202095753095
339,6.245057805498377
467,8.804682451022018
132,6.668175988986198
759,4.619950888357113
103,3.966131518587035
817,0.7357703407145502
878,6.038916168277831
521,1.7326347021694841
562,4.371365996629784
195,6.583341263836097
854,9.125291311444084
555,8.856324448449612
416,9.987612862602717
177,1.6720730698835276
261,2.9779759661708907
908,7.919384338408565
360,1.8544157645326145
958,4.170072538352122
246,4.0256595434680715
472,3.8272427962690694
187,4.600917872647037
229,9.60399110559467
938,3.068188941820569
98,7.324459046899447
993,4.809596278893202
716,6.05313807866842
928,5.956494464994523
951,0.8366272600452945
195,9.423750094003918
873,6.6636219054143
79,3.8703222907777697
85,8.844974655389082
18,5.226012602268256
781,9.988821011499693
738,1.0024894543463572
305,2.5497429265058003
716,9.147076259634243
576,1.0028468773241264
869,1.3723444173513784
241,3.90333495426535
954,5.18190469247799
21,5.055240265805097
155,3.1650142076343797
873,0.8486819758193292
838,7.519018668103735
466,7.715044053670727
924,6.500601001666068
276,0.6073242124652779
106,8.764605268082722
281,0.6736900053624273
395,8.567825986204628
215,4.4875080218742385
217,0.04962638720162827
480,7.7203536261153305
479,9.142458522492662
460,5.491198807836324
546,9.249119574494921
42,2.89589385336635
710,3.06886758261101
714,0.05364416866880939
739,6.29008654651467
432,3.0691041827828403
248,2.8821941984077437
379,5.845699262769357
469,2.5415370409706464
291,4.301556559349773
818,9.13145251319079
666,3.5230621820136583
648,5.917734109311769
73,5.901486325520437
927,7.352632993681504
72,9.634283592373665
407,1.485806547916915
449,0.5090059597298983
564,9.633413362231435
933,3.4851887015358516
314,3.0051604129851706
620,0.16897855097637013
974,1.9904452846363294
928,1.3283353697807376
55,4.405725622644118
403,1.4968213791718756
344,1.5627044419671186
418,2.686552864659241
804,8.924009145452644
487,6.484977800046321
751,4.625935436837826
788,7.432649349196034
242,7.997816064860164
273,2.305517455634083
101,4.69057225498617
389,6.553716784472046
208,0.6429759507633225
943,5.319618176510469
279,8.630844123808398
179,2.531014767599063
563,0.9095565348187361
551,2.7987879986871937
16,0.380563032901977
470,0.810472818745876
126,2.016680271368632
617,5.730181083951653
832,3.550518225773824
378,4.814761454429189
706,0.7527174825670004
15,9.496828522416024
610,0.3531270265470089
330,9.168441516619279
671,8.528986936092606
486,2.82236251114457
259,2.7752505412267636
314,2.742689047647335
107,4.040391613738702
729,1.646630291744748
33,7.200851036980946
410,4.547431798313612
381,5.1866825868344595
862,9.00337913050395
211,1.1650701149285467
532,4.610325955927913
130,3.9461832828694448
463,8.198931423993534
310,7.966977555297077
55,8.69364704906327
441,1.128104366624752
217,8.812262625156963
21,8.962894628979939
32,4.4247627641132015
722,7.610024699850479
615,4.100627401867096
631,6.449098493077116
815,2.3049948462995222
223,5.055144532829324
116,4.817379933040911
806,3.4889722833151398
931,2.274644161172827
268,1.9281781073492434
687,3.476312985521814
480,5.287178020292702
50,4.927912502299973
450,1.4061830941136422
831,9.185682642084007
369,6.23253647150298
91,2.9950736470043364
901,5.64506515991992
986,6.192638430789261
144,5.421376434485748
219,9.500259426306062
937,2.0975950272049744
779,8.98145099845283
475,4.944257504526586
698,3.845555215106708
142,0.6659317134567377
685,2.5423894362855677
506,8.935042901182324
428,2.6895975863303985
194,9.444800456856564
315,9.472580246970193
193,9.243562414600412
689,7.227851419529843
548,1.759576963204792
888,9.08057247267118
997,7.48186148178807
88,7.980350588443771
914,8.497312902123042
797,4.50796780979912
52,1.5910082546973152
428,4.190970506563543
571,9.452509553975544
920,5.2016805520285105
896,0.5093743560159054
768,1.9650149326690043
21,8.752563702583444
355,4.623006520472235
938,0.7718402684600651
630,9.824859560426525
520,3.347588370867909
915,1.0700917875091758
913,9.828050453175802
579,0.8034701088451478
321,9.820338557432484
599,8.590206342886717
298,2.635409604440306
2,4.703001415986336
169,5.011952967618582
518,3.404698160804039
502,0.03696276807155525
386,4.099738000449664
477,5.321260072598527
390,3.822620581794209
810,9.27435142204034
198,1.4225353909243212
971,1.9466297519269002
597,0.4286926706388343
964,4.265695164041988
668,5.173435198416336
140,9.091001592830523
908,3.857184065006949
914,6.850376491632866
443,4.424341168353413
971,2.782244166075775
754,1.3990527348125008
632,9.641617694786195
248,7.517295544389006
311,7.133299586627003
997,4.719041412397996
947,0.8314931697285486
791,4.80320441415608
303,4.938586069023839
848,3.8034441237811567
125,9.427994154260492
724,0.5182379112854223
202,5.3599810519628175
10,7.655981033494692
801,4.773146725439734
641,0.35258238212032766
405,2.276225721527875
934,8.021318383519844
657,6.553630462510891
487,1.6770485839054565
665,4.561480894815522
475,1.0285113614584578
868,0.07214736195098315
179,4.3945943457993195
417,5.359688842520045
983,8.54086270987542
641,5.438002700786573
212,9.734312882585058
42,4.475132772809624
465,7.691528121403309
515,8.539683634540923
934,5.633626476776233
215,1.8753547714732948
175,1.8191376355986897
493,4.012908738575156
895,6.800358853489245
596,7.584986348539821
374,5.871645015634513
548,5.470887728843579
149,9.983210414644146
26,4.057383182006279
968,3.4366672773465208
482,9.98057633405099
301,0.8562978708316333
209,8.003950279206958
305,7.165158022466386
556,0.17108590113257194
246,6.132915696625812
818,5.3576298000658
667,7.976698476815759
801,7.306584319403997
308,8.810468187744373
633,8.930601216603677
974,3.3558678029467974
462,3.9677452025859954
668,2.5569059519462534
915,1.884464875768047
541,9.571835428842304
256,1.9431599676476699
553,3.3429959657003625
756,7.410415931933191
378,4.013726251203037
989,6.639079085234338
574,5.174152260919602
869,4.058563097859398
194,8.49385722738082
297,7.274246522522123
170,3.0894288614134835
265,9.016415420690647
330,6.266060072524953
945,8.101386352931472
934,4.62789297444464
13,3.848088431136703
697,7.401957383240098
874,5.234354870681268
4,2.656037074666479
511,5.386118552504601
418,7.155349267915671
853,5.368455658985408
259,8.113287146695258
439,2.3807164682961806
65,0.7056524629484984
705,9.302894405392673
656,2.0433146534588458
929,8.425602570275219
28,6.653493160068406
238,9.069654815613678
965,2.7517636662236793
823,4.595344558962468
394,3.6761029701857133
355,7.193263901209753
550,8.690101948727412
163,6.920647133821772
547,8.772731064533053
352,9.69195988953392
222,8.62274786891014
33,5.747396865800813
157,3.7377756283939294
834,2.4398448719735826
510,9.850066984037419
423,0.3909676779040526
420,3.8741542012137717
836,0.36369593356822055
201,4.382203457500367
576,2.8669049085273652
825,4.841605831133576
35,8.623703338351032
412,8.94466440634445
805,2.5277463678568015
843,1.4737155361738323
970,1.076540367462798
196,0.13539466544412881
568,0.29387629132109605
316,8.204081428284777
725,0.12607457584842913
239,4.0248607387824125
422,7.0849808764376165
879,4.749843437399213
153,4.025971550500479
71,0.09824825453065528
125,0.1501623145654244
177,1.2514927543819632
182,3.941283848588654
41,5.441655061543374
262,3.2493264468501613
886,3.162766816830907
32,4.526010112493767
773,2.837571665373997
976,4.482946997620852
166,6.583346525808644
485,8.252812153252961
746,7.478613368579795
924,5.392082535054554
292,8.579343179841374
516,1.9434975301715307
930,5.920998124853009
392,2.36567089622041
221,4.052377867990261
831,3.9910833779701695
789,9.922594141662724
332,4.645218014401667
923,0.8543475207067903
854,2.4016819108281475
119,6.612033831563786
594,1.0713680323845167
326,0.8569420713132578
584,9.201579501200834
172,8.46210651063875
339,5.443931553849003
829,7.834812679289564
850,1.2885408921373402
600,1.715617836852469
610,8.904466512357924
297,0.9133996257822494
51,6.9021286342530805
934,4.890466985500061
647,9.14088800063843
365,4.863533683787923
778,2.8934285423935924
731,8.501211763010643
632,0.631122898923029
8,5.366442931202809
213,2.3275710182095812
740,9.232947605017793
886,0.8310259717588839
382,4.871075985690363
319,2.2978281304933663
916,6.2881388297044065
816,9.389834508623423
884,0.9085956800050559
305,8.46709539379624
853,2.690438847683938
487,1.2895552328064932
611,9.652429385961133
33,5.103917134717087
839,1.9593648826608816
418,6.356097789564192
225,5.408263193771305
788,3.7597312274760872
130,2.136114226220202
443,3.7450769878330354
508,0.3380991379586279
685,2.7963013650840853
686,6.530540368177588
803,0.4629657302198386
951,9.584194654502019
516,9.160006416300314
11,7.702495830064288
257,8.232623550163726
982,2.914282943334962
911,1.2052508283418721
615,9.304214776331609
789,2.754986216955582
130,9.373237052786452
169,2.048454804357247
142,4.214204930284574
323,7.738383160377476
983,1.189298387893778
529,1.0785178749539233
682,1.4233631574137517
89,5.683129251860811
238,7.582454850799976
187,5.153241650004229
724,6.98247757437231
167,9.49836013826969
379,9.413815485177054
2,0.2611039998617731
981,6.378481107852068
674,3.519148005526315
994,8.232268855961102
890,9.304459348624679
626,2.5884574867292445
81,0.37987107885532806
556,3.1783934620158734
142,7.327860139153866
344,4.309736016278559
657,1.787800707804924
894,4.199611063627436
625,4.276772959687928
952,1.0867841521014423
758,6.935739486230476
726,2.983294598055839
610,3.0573023792955336
569,2.3540256643560777
941,5.220750704226259
512,0.7207545127535132
328,9.76246476400701
116,4.135567218562487
811,5.930221242813911
550,2.2322051581535964
728,1.876671072532579
322,4.347750203299278
530,5.379899587803497
926,9.328309423133803
782,9.55128659949435
746,5.00275922357169
168,9.044247786291933
929,8.956041051763119
469,9.442918419242584
75,5.454052441160673
716,4.670608070369486
952,2.161710612047862
179,4.191034702628626
680,2.955864880456558
128,9.754299835710391
832,6.963745925334223
917,1.148652234382148
891,4.866311614137681
237,7.918126999381494
732,0.9007693014342266
803,2.0734729413114192
190,2.6805946446677194
483,0.17662680711984324
748,4.890336469954423
436,3.4047173390641614
192,3.2898146876343093
301,1.0550867931579908
910,4.658423938010452
382,6.212087326266823
133,8.043385466570822
5,7.907694926929589
749,9.461946054236485
358,1.3887167701937064
113,9.836246594748516
439,8.877868633456032
78,5.435375933403935
487,9.37478919964628
936,3.8942513484261583
158,6.3355160007103155
584,0.763716576798753
597,3.6101823727623983
86,9.657640578145543
366,5.057869806200701
18,1.8986892774465236
175,5.463961389722294
116,1.2863561188071864
284,2.6733960170935367
891,8.78130860365492
696,9.943672940121887
583,7.703177425475599
389,1.7960584843056413
397,9.561637176564345
843,3.567070656820915
347,7.122863022871982
667,9.908990182426988
331,4.715662976893517
487,0.8245643183646174
228,2.219340410600263
150,5.140560773466845
246,5.130387021957521
707,6.365319901696713
41,4.003104412463285
431,3.0590465159758566
276,4.368912767239127
760,8.890926479103724
42,2.637434192615895
232,9.356932372170718
137,1.1915009634549498
697,4.2915531420827735
770,5.886821741211885
61,8.437551967435878
575,9.677522529307176
930,3.4144107260309187
613,7.9583534407332435
889,4.085766341091545
497,5.550225441239362
130,1.5066869234448967
354,5.968660080332463
841,5.634941376195043
406,6.628638009221442
559,3.6468930318129464
254,3.1148165308672042
273,4.654354063015048
129,9.544458014318826
900,1.3830258910039035
715,4.4038299201996605
982,1.9296078248716908
269,3.9103297269694344
916,9.724342324706805
426,8.859751224252337
14,2.7520030533783144
369,9.446560388767756
537,1.5615597161374892
124,0.5041526864525286
343,4.614495475453905
282,1.4751140078238942
425,8.792928997146182
48,1.6388763770551598
746,6.718998396936571
782,6.455291136273949
904,5.539165825010083
149,6.276115248044048
626,1.6188125059983722
644,0.4043427040810563
688,5.18205117089256
462,2.4382609390742753
693,0.42045512712105526
130,7.317482795873071
230,9.610980122725243
347,0.26345603174144777
930,3.547993184427729
357,5.705068878760811
147,0.3724422632652433
561,1.234274104059272
852,2.3682936100215404
268,6.746861600956614
379,9.607358211560026
144,8.408370953613979
651,6.33226737760293
961,1.0997102156047966
201,0.7373178053501337
691,0.23793782345902592
981,1.1575479854730768
927,7.263287028126253
537,9.484505448370358
503,9.759492152314515
453,4.769503929365777
95,0.3724935558560522
535,5.991393596863233
550,0.45824021344497806
660,5.824415517464376
416,9.755590194779353
333,9.238705802531612
603,6.332051075606619
413,2.124064811999925
730,0.6458952768346982
370,5.991092332636726
1,9.456831964072034
578,9.557816053172065
992,1.2913243312601288
568,9.657279227314815
52,8.602764308127286
939,9.360608022976809
256,7.477282762405761
453,9.161388813322732
593,2.093798604815686
844,6.811529134123476
220,3.719600079050194
839,0.760510377762958
289,2.6343320991458214
533,1.5371811952295669
183,4.283666851530706
846,5.708822469624883
341,9.408967092029975
947,0.9511450051681942
377,0.02851310652413245
985,0.8375697026116703
869,0.6632679446282024
109,9.00180687638973
877,8.16384966442451
735,7.585488303467978
232,6.655593723211343
33,7.339132367013752
157,0.6680028468063108
810,6.752225595235877
547,0.8153017099982364
292,8.989829462717713
847,4.744618487252066
657,7.4448183033254045
919,4.78683769581533
256,2.1794730080709495
111,6.490189974776047
570,3.0967460323816036
865,0.3925433266890569
248,0.35522255589142965
466,4.901820585341617
981,6.364457746121208
794,3.517475790231832
754,6.810804681575578
451,9.510715145038143
856,1.1915574458408071
551,5.86812375249996
397,7.240437305821208
37,3.4130876868528053
662,8.263711819486625
829,7.155866529130346
31,9.221167405885916
847,4.750614027667468
445,9.751819863391999
454,9.309849820404745
229,2.779197937990352
471,6.6106242189674225
561,3.564683670076701
490,7.223892348637779
453,8.465362793874313
108,0.40142451189491535
869,2.818250407655316
98,9.933782264109185
594,9.671414664404331
112,4.589292654904838
448,6.338727049608418
511,5.412195617196196
717,4.656490046683813
556,5.295593609403724
884,1.7771086985657711
252,0.30327164342237445
547,1.6974561851698569
451,5.982176683838985
748,8.013744877654535
734,3.145871382007811
275,3.1872347912721417
110,6.370613476347787
504,1.4926875386137253
743,9.490881063856856
361,7.362858510427842
415,8.859731044820446
935,8.503751612385678
690,3.9725929810601732
236,0.7726065793010888
999,1.6680641359808073
771,0.8039001586856088
590,6.401916368958055
393,5.170910264172337
151,6.052646668640116
137,0.4311205284742453
727,1.5975762534880955
76,8.150797891000005
526,4.208081260837633
936,9.304709334230216
901,2.807619088051752
273,0.9301442748238669
943,0.653244881111487
288,7.098770541394774
191,6.000048594083648
773,7.110099158508261
159,5.245126317079442
716,0.7583886503145072
659,5.078010108572899
445,2.416735822897576
621,8.757287377667913
874,8.209326155066798
738,4.1980294613628715
984,6.024492314556729
351,7.9379893368897
428,1.1227195270179584
241,1.8478343360703053
662,8.841880603889441
578,1.2770732471898836
700,0.16644868305103122
724,9.645425910047587
812,6.9602006038092545
993,1.906765890751678
757,6.474200805293908
370,1.2713054430837056
594,1.7155787818402934
480,2.0453467085131787
460,5.858058807407054
575,4.951385542506209
673,9.630071488122937
535,7.2988512314154885
512,4.351229256566435
782,8.612930462372706
14,7.307104153397285
491,1.4149703251698451
951,1.055620592333288
144,2.768408032778745
483,4.721550272014353
176,2.0800485396944097
382,1.0553782831540746
187,0.6277607918315942
456,5.352154694346747
567,7.908783193656426
484,2.5528435950523343
477,5.672033772727483
841,4.397936601750072
218,9.947404731052789
926,0.7332514670522072
197,4.009550678080308
432,5.130618606957285
187,7.311090765826193
980,2.3088387032758533
319,1.910429669523246
574,4.744865480983831
724,7.757185194119156
375,3.4305843625754546
451,3.317158257895419
196,9.448228410782345
339,4.1597212022542305
922,6.281340561406999
581,2.331352006255498
443,4.242301472519129
287,8.083001244366868
577,6.923670158005243
596,7.5041229923963835
302,5.461223368873174
307,7.26091120793971
708,5.306056818297612
17,1.8526105237781558
225,2.112233636926914
329,5.108809474648165
798,1.467958349145008
267,3.221119079557508
867,6.4415135482422805
348,9.25567309820458
682,9.865184396008305
469,4.529100117396819
735,1.1612234407014268
317,9.643530258825871
569,6.637919644508027
206,6.5328279665049225
793,8.558186341207053
463,7.639988460028542
467,0.344118450382752
914,0.06139252569093195
854,0.852533155319405
339,2.610422650494246
695,3.268328416922206
216,4.177977387834801
869,7.608575163783639
869,7.816938426768626
942,3.591087624335449
526,3.8151477821672213
701,8.44926578887954
728,5.793959755868175
649,2.832378815587698
639,3.8680460056914123
262,0.571904231461674
576,2.2712796698956
465,1.6330339856522702
331,4.530075719703472
772,3.713786507424383
765,7.0530793855556
660,4.594291351873961
443,3.7782086394210834
423,5.778462697234578
755,3.139419186194292
217,1.4521282658567949
673,0.3837460326924329
397,9.594921739677648
915,3.1186744880673185
435,9.696621531549987
377,1.219498047423432
76,8.387770198375865
465,3.910493246258817
239,0.9039707111436805
836,3.9711474659785506
845,4.95456626521297
362,2.697404223190947
488,4.598487262753418
22,3.2508276922746626
595,4.169062120879316
25,9.496477534877247
547,8.14958297837283
645,0.7877376491175353
64,2.8055828420458324
422,3.048322029190213
428,2.5836971687580683
706,7.183207899141872
771,1.3451515304262638
861,2.659355782125927
607,2.244910395761232
652,3.1467170485171296
895,5.477326632355649
951,8.656882035698947
411,2.280664064986786
816,1.9488340504348356
168,7.52256591280982
704,7.0217588676656035
236,9.279907159339615
221,8.703664003103894
835,6.751360338356197
690,6.597904042945687
468,8.209280368920714
