157,1746601.14
158,4177795.27
159,2842508.48
160,2242383.23
161,2156730.46
162,2483321.01
163,1121405.06
164,1998860.29
165,1667698.48
166,2041035.09
167,3197097.87
168,2531171.42
169,1789192.96
170,2710079.63
171,2396716.20
172,1561729.01
173,2896780.77
174,3282327.23
175,2381930.74
176,2584852.80
177,2575822.83
178,2368694.21
179,2557333.39
180,1662228.57
181,2867169.58
182,2675757.46
183,1762679.00
184,2690739.96
185,3531904.82
186,2837903.73
187,2124579.89
188,3187620.72
189,2844055.37
190,2081394.10
191,2793593.87
192,1224694.66
193,2561651.02
194,2020899.27
195,2483703.42
196,2162682.43
197,2150037.51
198,2293664.63
199,2600571.89
200,1333640.18
201,3026864.98
202,2288065.84
203,1114124.53
204,1908424.83
205,1875505.17
206,2302837.16
207,4090891.85
208,1975040.08
209,1957372.56
210,1648186.34
211,1791238.04
212,1981374.94
213,2111206.59
214,2818541.96
215,2053143.23
216,2222470.13
217,1520888.78
218,2104928.63
219,1693870.66
220,2339228.88
221,2405696.80
222,2451875.28
223,1728727.30
224,2463361.24
225,2166958.92
226,2055045.84
227,2154995.26
228,2215370.48
229,2588250.99
230,2154486.23
231,2888775.77
232,2715588.03
233,2352384.33
234,2136763.67
235,2038479.56
236,2191095.96
237,1994035.31
238,2562474.28
239,2926940.77
240,2381023.39
241,2186665.52
242,1518356.11
243,2978092.03
244,2037605.40
245,1560402.32
246,3385726.77
247,2492194.60
248,2539939.61
249,1213936.88
250,1871355.39
251,2999428.68
252,2918616.57
253,3649453.70
254,2122302.43
255,2465986.42
256,2867342.63
257,2405607.34
258,2809565.34
259,1353343.34
260,1921174.20
261,2795627.03
262,2584509.19
263,2298006.45
264,2558523.56
265,1891139.07
266,2583796.39
267,3285978.16
268,2222306.50
269,2165802.35
270,2824564.94
271,1607015.93
272,3186520.19
273,2714001.49
274,1408094.86
275,2091649.46
276,3045458.24
277,3502196.40
278,1973332.07
279,2330395.39
280,1843585.53
281,1943946.10
282,1827252.47
283,2488986.16
284,1839246.12
285,1953798.42
286,2646145.48
287,1729622.44
288,2893125.54
289,2267049.35
290,2093774.95
291,2461695.93
292,2076809.14
293,2995096.56
294,2395939.74
295,2985034.98
296,2106150.11
297,2819176.69
298,2284267.76
299,980161.94
300,2931203.93
301,2189083.61
302,2017511.06
303,2693244.04
304,2403420.91
305,2109720.84
306,2289860.98
307,2253815.41
308,2728098.19
309,2115930.46
310,1904513.80
311,3438068.52
312,1710833.70
313,3529741.55
314,1968334.92
315,3329617.00
316,2293531.29
317,2933481.62
318,2391736.25
319,2216000.81
320,1971934.44
321,3098358.57
322,2435774.18
323,2069809.27
324,1736199.98
325,2010230.16
326,1721672.77
327,2144294.33
328,2919952.98
329,2653028.17
330,2323156.33
331,2926914.99
332,2656129.90
333,997052.62
334,1299468.87
335,1159051.25
336,929080.31
337,1200118.04
338,1572458.49
339,792546.00
340,1760743.77
341,1111787.76
342,1102092.34
343,1302310.06
344,583861.23
345,1089054.39
346,630886.70
347,953593.42
348,1298944.50
349,1219101.78
350,1602619.74
351,1154464.26
352,1326082.41
353,1256849.43
354,1050862.54
355,740460.34
356,908557.08
357,1990187.69
358,774825.59
359,1186759.31
360,1061265.40
361,1369607.83
362,814813.98
363,867266.96
364,1796444.85
365,1420715.98
366,1044509.18
367,761605.06
368,982839.62
369,1291082.12
370,1663456.24
371,1089948.38
372,1189853.56
373,1570906.85
374,1147098.99
375,1918698.73
376,916296.91
377,1631141.38
378,1069883.95
379,1600761.30
380,1194217.35
381,498130.70
382,1531641.69
383,996674.57
384,1221014.20
385,426211.28
386,977661.51
387,1101071.89
388,1088353.13
389,822522.06
390,1414910.42
391,894520.36
392,1480685.10
393,1348773.65
394,1077748.04
395,1276713.46
396,1130725.61
397,1374856.27
398,1768867.23
399,751641.36
400,889221.30
401,1363431.12
402,767424.10
403,710629.67
404,908665.57
405,855098.54
406,1677845.20
407,939364.42
408,1168845.96
409,1335197.94
410,905423.33
411,1225370.38
412,1181618.14
413,801311.33
414,1030890.15
415,865283.75
416,788231.45
417,1686459.02
418,1073705.15
419,666575.91
420,873192.35
421,864654.15
422,684930.79
423,791217.29
424,724666.99
425,859087.93
426,892737.77
427,1723117.97
428,997536.23
429,863712.47
430,759901.62
431,1589126.13
432,959562.71
433,927947.35
434,859591.70
435,1182905.06
436,1181126.76
437,790661.02
438,1242794.78
439,644634.87
440,1245414.25
441,1188625.76
442,892461.89
443,1998490.55
444,1117823.32
445,1507993.47
446,817061.84
447,1011570.02
448,1226873.16
449,1112881.38
450,1297081.72
451,2231255.55
452,1499861.73
453,1902868.69
454,1135676.68
455,1329982.12
456,1403210.85
457,1025739.69
458,1124719.37
459,784330.49
460,1285810.06
461,1625690.77
462,1588511.57
463,986686.85
464,753124.78
465,539962.51
466,1073916.20
467,1210684.53
468,1398430.77
469,1415702.17
470,2116844.74
471,993642.57
472,361907.88
473,1065356.14
474,698924.41
475,1525578.70
476,1160232.75
477,1027089.43
478,1229565.85
479,1412770.72
480,529936.72
481,1671544.52
482,481204.60
483,744567.08
484,840967.25
485,1064234.03
486,849143.61
487,1137282.70
488,718491.11
489,1970760.79
490,1085085.17
491,909400.96
492,578352.97
493,551076.24
494,674044.98
495,541363.38
496,1522491.32
497,1068244.14
498,1102886.25
499,1240816.15
500,1263520.85
501,1365818.09
502,1444445.97
503,1456812.99
504,1399093.43
505,1519325.97
506,991181.71
507,2119727.41
508,1086966.84
509,1197884.06
510,1063747.83
511,1008292.47
512,1025264.98
513,1197420.41
514,1167413.53
515,1221357.16
516,1435028.22
517,1196253.59
518,872924.65
519,954517.21
520,862137.48
521,864766.94
522,1367328.34
523,1348232.45
524,769449.61
525,1669122.03
526,1259660.45
527,664432.26
528,1374516.14
529,1022210.81
530,455026.09
531,1426941.51
532,1238403.06
533,912282.30
534,1212343.65
535,1059863.56
536,1365169.49
537,645101.16
538,2004213.64
539,1284532.13
540,1914763.04
541,905772.33
542,1250804.57
543,1847144.02
544,994782.06
545,1653774.78
546,1137156.65
547,1067124.32
548,1232289.53
549,504223.75
550,1213614.31
551,1440644.53
552,1973222.51
553,1567673.15
554,1111162.34
555,695218.00
556,664967.71
557,1241160.37
558,965196.77
559,1171338.95
560,1109964.84
561,1352215.65
562,685955.86
563,1162512.94
564,901075.67
565,1389983.66
566,1613039.18
567,625937.70
568,1309582.41
569,773185.43
570,1845669.46
571,1003246.83
572,1794223.96
573,1249964.14
574,946181.78
575,1323864.28
576,1649442.89
577,1678613.15
578,1473996.94
579,1446705.00
580,1487967.43
581,1112262.86
582,499296.59
583,2095655.59
584,1252699.45
585,1542834.72
586,1071817.75
587,1136521.74
588,882060.00
589,835477.70
590,741290.78
591,915494.75
592,1762781.96
593,1202867.13
594,2354253.75
595,1120110.10
596,1476787.63
597,1751390.11
598,1331309.19
599,813093.72
600,1101144.35
601,782253.50
602,1351515.09
603,1024663.65
604,1248804.24
605,1449524.02
606,1241410.06
607,1006021.75
608,1115656.12
609,1702986.18
610,1270053.74
611,1110819.63
612,992154.58
613,733010.68
614,1451417.09
615,1537583.19
616,591070.33
617,1709928.17
618,970821.12
619,1285474.04
620,1765010.32
621,1337137.24
622,997446.34
623,1023749.84
624,1166187.71
625,678201.70
626,1424157.20
627,750853.25
628,1105572.09
629,1186417.97
630,2039627.95
631,1373460.81
632,582160.06
633,1379258.18
634,1055158.97
635,1007712.59
636,1814076.18
637,283754.08
638,1114743.23
639,1025549.74
640,2277290.28
641,683521.66
642,2028875.22
643,725649.75
644,1479935.85
645,1051890.88
646,760067.22
647,1250274.06
648,549391.91
649,1734993.46
650,1025014.15
651,1186422.00
652,749879.95
653,772921.56
654,915419.11
655,789628.84
656,1793660.17
657,1244665.38
658,737325.17
659,672210.41
660,1109334.69
661,976275.54
662,1675718.29
663,1457796.64
664,1011151.42
665,1203634.88
666,573163.51
667,311871.74
668,661550.37
669,441298.02
670,190541.62
671,277071.96
672,75896.15
673,213174.01
674,291249.60
675,206662.43
676,275109.58
677,172288.99
678,594502.97
679,180934.08
680,494297.54
681,518229.62
682,119320.02
683,179310.31
684,752284.00
685,678330.88
686,334562.78
687,295313.66
688,347730.72
689,535888.71
690,442426.77
691,88549.69
692,364454.02
693,370915.07
694,840632.26
695,197713.87
696,462698.39
697,346331.41
698,463096.05
699,197754.45
700,569483.64
701,451062.97
702,278581.81
703,547137.36
704,762957.59
705,358057.66
706,398166.43
707,578251.40
708,650918.03
709,373483.35
710,331015.95
711,304017.19
712,190098.85
713,439205.00
714,233137.33
715,92967.84
716,242450.05
717,318200.86
718,451821.70
719,402773.21
720,187928.11
721,1189106.10
722,669844.26
723,504348.20
724,544222.48
725,921493.69
726,445171.37
727,567161.58
728,498591.88
729,847797.52
730,279694.35
731,22090.59
732,920709.58
733,337935.41
734,334234.57
735,82647.32
736,145223.54
737,448543.74
738,358683.46
739,159301.88
740,461887.06
741,139042.17
742,405419.55
743,640288.97
744,383174.42
745,382282.68
746,450084.39
747,876055.05
748,400520.93
749,463751.65
750,538894.33
751,598838.65
752,620584.23
753,181523.55
754,472524.97
755,165060.30
756,502974.79
757,232688.88
758,1040481.45
759,521400.28
760,84818.57
761,586309.34
762,293082.15
763,409521.87
764,767424.89
765,323438.89
766,512396.08
767,408195.29
768,448041.85
769,117277.90
770,308693.60
771,539536.73
772,445831.27
773,470795.35
774,507268.90
775,72427.55
776,316012.65
777,344171.50
778,672630.16
779,286184.06
780,500365.54
781,764696.17
782,440639.06
783,183499.83
784,373184.64
785,203140.41
786,203143.41
787,658709.88
788,438671.53
789,607727.49
790,90450.09
791,193010.23
792,494002.97
793,298490.04
794,442368.04
795,324521.61
796,361436.40
797,269639.16
798,371350.23
799,476004.41
800,325566.32
802,209885.34
803,100894.96
804,78131.73
805,383089.52
806,280204.49
807,422281.37
808,694651.82
809,908241.15
810,538921.97
811,263645.00
812,372749.56
813,655340.65
814,264469.43
815,191465.97
816,874464.27
817,149704.59
818,136111.94
819,119570.85
820,338735.88
821,363107.22
822,475736.76
823,129881.45
824,667886.95
825,307258.20
826,600012.82
827,372344.37
828,228406.84
829,409861.78
830,272912.74
831,82043.00
832,345436.44
833,277287.39
834,477764.84
835,435712.89
836,271956.19
837,373110.72
838,246180.06
839,492418.05
840,241421.28
841,597816.01
842,706078.99
843,261177.42
844,412725.57
845,379452.56
846,746910.38
847,59097.08
848,150563.32
849,382895.17
850,291924.06
851,338287.45
852,346338.05
853,317678.92
854,475890.57
855,343825.26
856,473751.91
857,165239.90
858,243933.09
859,599486.86
860,618448.97
861,378220.04
862,503117.31
863,175831.81
864,144101.37
865,960108.29
866,1021198.47
867,236724.86
868,286463.82
869,500035.05
870,410146.39
871,453232.55
872,366732.48
873,618681.05
874,496535.33
875,287389.49
876,81249.63
877,87953.04
878,591690.31
879,407154.41
880,250009.43
881,339239.13
882,214045.17
883,308213.11
884,593455.95
885,219103.89
886,191119.83
887,340142.17
888,343684.70
889,422432.89
890,553929.15
891,382413.01
892,508083.75
893,168376.92
894,368647.68
895,453738.30
896,752690.66
897,413205.36
898,502288.29
899,294437.93
900,169829.25
901,66884.39
903,385168.17
904,723759.77
905,516334.62
906,196191.26
907,89254.40
908,283943.64
910,77840.12
911,476713.31
912,856028.41
913,417260.96
914,19346.94
915,166761.94
916,449784.21
917,772363.77
918,30504.46
920,326675.67
921,583012.68
922,512361.27
923,40534.63
924,117664.90
925,171387.02
926,672752.13
927,25585.97
928,320057.38
929,336059.28
930,272091.30
931,170448.26
932,668830.56
933,556434.33
934,342709.03
935,171686.91
936,421337.77
937,633439.80
938,201228.20
939,448359.96
940,255413.60
941,125076.72
942,377009.57
943,343579.61
944,500251.32
945,560115.35
946,294936.72
947,522700.22
948,207109.01
949,363676.72
950,461019.40
951,473708.74
952,463934.03
954,752410.50
955,372471.80
956,45956.64
957,82176.61
958,842231.76
959,381846.28
961,453527.81
962,427100.06
963,315124.91
964,576337.58
965,408576.76
966,423038.89
967,417950.39
968,889506.06
969,205586.54
970,634932.42
971,642162.50
972,442602.57
973,342963.05
974,258169.68
975,194168.47
976,554939.98
977,313950.14
978,610639.56
979,453001.32
980,225086.39
981,324432.18
982,722318.30
983,453178.77
984,220273.81
985,746236.18
986,735702.95
987,529686.07
988,66620.50
989,267328.96
990,289172.26
991,434312.88
992,151563.25
993,239756.03
994,307619.27
995,943116.76
996,998849.17
997,378303.44
998,183857.84
999,150790.32
1000,715028.44
,
